YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES
2016,CHEYYUR,RAMACHANDRAN P,N,IND,M,32,SC,286,211135,169218,169134
2016,CHEYYUR,DINAKARAN K,N,IND,M,45,SC,206,211135,169218,169134
2016,CHEYYUR,SENTHILKUMAR C,N,IND,M,41,SC,159,211135,169218,169134
2016,CHEYYUR,KANNANN I,N,PPIS,M,63,SC,151,211135,169218,169134
2016,CHEYYUR,KRISHNARAJ S,N,IND,M,42,SC,95,211135,169218,169134
2016,MADURANTAKAM,S.PUGAZHENTHI,W,DMK,M,43,SC,73693,218831,178043,177879
2016,MADURANTAKAM,C.K.THAMIZHARASAN,N,ADMK,M,63,SC,70736,218831,178043,177879
2016,MADURANTAKAM,E.ADHIKESAVAN,N,PMK,M,62,SC,16215,218831,178043,177879
2016,MADURANTAKAM,M.THENNARASU,N,DMDK,M,43,SC,11773,218831,178043,177879
2016,MADURANTAKAM,B.VETRISELVAM,N,NTK,M,27,SC,813,218831,178043,177879
2016,MADURANTAKAM,V.SATHYANARAYANAN,N,BSP,M,33,SC,767,218831,178043,177879
2016,MADURANTAKAM,M.VINAYAGAMURTHY,N,IJK,M,43,SC,652,218831,178043,177879
2016,MADURANTAKAM,C.ANANDAN,N,AIPMK,M,36,SC,605,218831,178043,177879
2016,MADURANTAKAM,S.JAYANTHI,N,IND,F,39,SC,470,218831,178043,177879
2016,MADURANTAKAM,A.M.MANIBHARATHI,N,IND,M,32,SC,318,218831,178043,177879
2016,MADURANTAKAM,M.HARIKRISHNAN,N,IND,M,56,SC,312,218831,178043,177879
2016,UTHIRAMERUR,SUNDAR.K,W,DMK,M,61,GEN,85513,239472,198940,198773
2016,UTHIRAMERUR,GANESAN.P,N,ADMK,M,55,GEN,73357,239472,198940,198773
2016,UTHIRAMERUR,GANGADHARAN.PON,N,PMK,M,46,GEN,24221,239472,198940,198773
2016,UTHIRAMERUR,RAJENDRAN.M,N,DMDK,M,50,GEN,9184,239472,198940,198773
2016,UTHIRAMERUR,SUSAIRAJ.R,N,NTK,M,34,GEN,928,239472,198940,198773
2016,UTHIRAMERUR,PURUSHOTHAMAN.V,N,BJP,M,33,GEN,786,239472,198940,198773
2016,UTHIRAMERUR,JAYARAMAN.S,N,IND,M,68,GEN,768,239472,198940,198773
2016,UTHIRAMERUR,JAYAPRAKASH.C,N,IND,M,32,GEN,762,239472,198940,198773
2016,UTHIRAMERUR,SURESH.D,N,BSP,M,36,SC,636,239472,198940,198773
2016,UTHIRAMERUR,VANASUNDARI.M,N,IND,F,38,SC,236,239472,198940,198773
2016,UTHIRAMERUR,MADHAVARAJ.K.V,N,IND,M,49,GEN,195,239472,198940,198773
2016,UTHIRAMERUR,PRAKASH.K,N,LJP,M,36,SC,168,239472,198940,198773
2016,UTHIRAMERUR,DEVARASAN.C,N,IND,M,48,SC,156,239472,198940,198773
2016,UTHIRAMERUR,AMUTHA.N,N,SP,F,29,GEN,125,239472,198940,198773
2016,UTHIRAMERUR,MUTHUKUMAR.R,N,IND,M,45,SC,91,239472,198940,198773
2016,KANCHEEPURAM,C.V.M.P. EZHILARASAN,W,DMK,M,44,GEN,90533,296893,224343,224112
2016,KANCHEEPURAM,T.MYTHILI,N,ADMK,F,60,GEN,82985,296893,224343,224112
2016,KANCHEEPURAM,P. MAGESH KUMAR,N,PMK,M,28,GEN,30102,296893,224343,224112
2016,KANCHEEPURAM,S.EAGAMBARAM,N,DMDK,M,44,GEN,8986,296893,224343,224112
2016,KANCHEEPURAM,T.VASAN,N,BJP,M,53,GEN,3646,296893,224343,224112
2016,KANCHEEPURAM,M.USHA,N,NTK,F,29,GEN,1758,296893,224343,224112
2016,KANCHEEPURAM,C.KANNIAPPAN,N,BSP,M,47,SC,653,296893,224343,224112
2016,KANCHEEPURAM,DHENAGARAN @ DHARMA DHENAGARAN,N,GMI,M,41,GEN,509,296893,224343,224112
2016,KANCHEEPURAM,C.RAMESH,N,IND,M,45,GEN,407,296893,224343,224112
2016,KANCHEEPURAM,E.MUNUSAMY,N,IND,M,44,GEN,253,296893,224343,224112
2016,KANCHEEPURAM,M.EKAMBARAM,N,IND,M,28,GEN,177,296893,224343,224112
2016,KANCHEEPURAM,P.MOHANASUNDRAM,N,IND,M,50,GEN,150,296893,224343,224112
2016,KANCHEEPURAM,S.TAMILSELVAN,N,IND,M,29,SC,124,296893,224343,224112
2016,KANCHEEPURAM,D.GNANAMURTHI,N,IND,M,45,SC,94,296893,224343,224112
2016,KANCHEEPURAM,L.KARUNAKARAN,N,IND,M,54,GEN,90,296893,224343,224112
2016,ARKONAM,RAVI S,W,ADMK,M,52,SC,68176,219621,165445,165441
2016,ARKONAM,RAJKUMAR  N,N,DMK,M,50,SC,64015,219621,165445,165441
2016,ARKONAM,ARPUDHAM R,N,PMK,F,44,SC,20130,219621,165445,165441
2016,ARKONAM,GOPINATH G,N,VCK,M,48,SC,5213,219621,165445,165441
2016,ARKONAM,C.VIJAYAN,N,BJP,M,45,SC,2021,219621,165445,165441
2016,ARKONAM,SUDHAKAR P,N,BSP,M,38,SC,1641,219621,165445,165441
2016,ARKONAM,SARAVANAN  M,N,NTK,M,36,SC,1038,219621,165445,165441
2016,ARKONAM,RAJKUMAR B,N,IND,M,28,SC,373,219621,165445,165441
2016,ARKONAM,RAVI V,N,IND,M,50,SC,278,219621,165445,165441
2016,ARKONAM,THANGAVELU P,N,IND,M,65,SC,146,219621,165445,165441
2016,ARKONAM,PANJU. UDAYAKUMAR,N,IND,M,37,SC,137,219621,165445,165441
2016,ARKONAM,ELAYAPRABU K,N,PPIS,M,34,SC,129,219621,165445,165441
2016,ARKONAM,MARAN P,N,LJP,M,35,SC,95,219621,165445,165441
2016,SHOLINGUR,PARTHIBAN.N.G,W,ADMK,M,41,GEN,77651,257291,211074,211064
2016,SHOLINGUR,MUNIRATHINAM.A.M,N,INC,M,60,GEN,67919,257291,211074,211064
2016,SHOLINGUR,K.SARAVANAN,N,PMK,M,42,GEN,50827,257291,211074,211064
2016,SHOLINGUR,MANOGAR.P.R,N,DMDK,M,44,GEN,6167,257291,211074,211064
2016,SHOLINGUR,KUMAR.M,N,BJP,M,26,GEN,1468,257291,211074,211064
2016,SHOLINGUR,NARESH.J.K,N,IND,M,28,GEN,881,257291,211074,211064
2016,SHOLINGUR,SENTHIL KUMAR.P,N,NTK,M,32,SC,826,257291,211074,211064
2016,SHOLINGUR,GIRIDHARAN.M,N,BSP,M,31,GEN,738,257291,211074,211064
2016,SHOLINGUR,ISAAC AIYYA.V.S,N,AIJMK,M,50,GEN,675,257291,211074,211064
2016,SHOLINGUR,MUNIRATHINAM.C,N,IND,M,48,GEN,526,257291,211074,211064
2016,SHOLINGUR,BARATHI.A.N,N,IND,M,50,GEN,351,257291,211074,211064
2016,SHOLINGUR,GAJENDRAN.V,N,IND,M,45,SC,259,257291,211074,211064
2016,SHOLINGUR,MANOKARAN.N,N,IND,M,29,GEN,222,257291,211074,211064
2016,SHOLINGUR,JAYAGOVINDAN.S,N,IND,M,30,GEN,195,257291,211074,211064
2016,SHOLINGUR,OMKUMAR.A,N,IND,M,26,GEN,189,257291,211074,211064
2016,SHOLINGUR,PRAKASAM.S,N,PPIS,M,56,GEN,177,257291,211074,211064
2016,SHOLINGUR,VENKATESAN.P,N,IND,M,26,GEN,168,257291,211074,211064
2016,SHOLINGUR,KANNIAPPAN.M,N,IND,M,86,SC,134,257291,211074,211064
2016,KATPADI,DURAIMURUGAN,W,DMK,M,77,GEN,90534,229868,178060,177870
2016,KATPADI,APPU S.R.K,N,ADMK,M,39,GEN,66588,229868,178060,177870
2016,KATPADI,SHANMUGAM N T,N,PMK,M,68,GEN,12728,229868,178060,177870
2016,KATPADI,SIVANANDAM T.V,N,TMC(M),M,61,GEN,2163,229868,178060,177870
2016,KATPADI,PUVIARASAN L.,N,NTK,M,26,GEN,1135,229868,178060,177870
2016,KATPADI,SANKAR GANESH K,N,PPIS,M,43,GEN,598,229868,178060,177870
2016,KATPADI,MANJULA V,N,IND,F,45,GEN,439,229868,178060,177870
2016,KATPADI,SATHISHKUMAR L,N,IND,M,32,SC,382,229868,178060,177870
2016,KATPADI,MURUGAN N,N,IJK,M,40,GEN,368,229868,178060,177870
2016,KATPADI,PALANI R,N,IND,M,40,GEN,106,229868,178060,177870
2016,KATPADI,SUBRAMANI K,N,IND,M,65,GEN,88,229868,178060,177870
2016,KATPADI,SARAVANAN M,N,IND,M,32,GEN,74,229868,178060,177870
2016,KATPADI,SHANMUGAM K L,N,SP,M,52,GEN,74,229868,178060,177870
2016,KATPADI,GANAPATHY S,N,IND,M,65,GEN,57,229868,178060,177870
2016,KATPADI,KANNAN K S,N,IND,M,56,GEN,44,229868,178060,177870
2016,RANIPET,GANDHI.R,W,DMK,M,70,GEN,81724,247501,190763,190742
2016,RANIPET,ELUMALAI. C,N,ADMK,M,48,GEN,73828,247501,190763,190742
2016,RANIPET,MURALI. M. K,N,PMK,M,52,GEN,23850,247501,190763,190742
2016,RANIPET,NITHIYANANDHAM. S,N,DMDK,M,43,GEN,5906,247501,190763,190742
2016,RANIPET,NAGARAJ. V,N,BJP,M,26,GEN,1342,247501,190763,190742
2016,RANIPET,NAVASKHAN. A,N,NTK,M,45,GEN,800,247501,190763,190742
2016,RANIPET,VELU. D,N,IND,M,57,GEN,313,247501,190763,190742
2016,RANIPET,YUVARAJ. A,N,BSP,M,27,SC,283,247501,190763,190742
2016,RANIPET,GANDHI. R,N,IND,M,68,GEN,214,247501,190763,190742
2016,RANIPET,MANAVALAN YADEV. K,N,LJP,M,60,GEN,135,247501,190763,190742
2016,RANIPET,THANGAVELU. R,N,IND,M,42,GEN,88,247501,190763,190742
2016,RANIPET,SUBRAMANI. V,N,IND,M,59,SC,77,247501,190763,190742
2016,RANIPET,SAKTHIVELNATHAN. K,N,IND,M,42,GEN,61,247501,190763,190742
2016,ARCOT,ESWARAPPAN J L,W,DMK,M,37,GEN,84182,246835,203593,203392
2016,ARCOT,RAMADOSS.K.V,N,ADMK,M,66,GEN,73091,246835,203593,203392
2016,ARCOT,G.KARIKALAN,N,PMK,M,40,GEN,35043,246835,203593,203392
2016,ARCOT,UDHAYAKUMAR P N,N,MDMK,M,56,GEN,5387,246835,203593,203392
2016,ARCOT,ARULRAMAN.D,N,BJP,M,35,GEN,2648,246835,203593,203392
2016,ARCOT,MURUGANAMTHAM.K,N,IND,M,41,SC,406,246835,203593,203392
2016,ARCOT,SAKUTHALA.A,N,IND,F,40,GEN,359,246835,203593,203392
2016,ARCOT,MUNUSAMY.C,N,LJP,M,47,SC,272,246835,203593,203392
2016,VELLORE,KARTHIKEYAN,W,DMK,M,54,GEN,88264,249715,171335,171279
2016,VELLORE,HARUN RASHEED,N,ADMK,M,43,GEN,62054,249715,171335,171279
2016,VELLORE,ELANGOVAN.S,N,BJP,M,53,GEN,5212,249715,171335,171279
2016,VELLORE,LAKSHMI NARAYANAN .D,N,PMK,M,51,GEN,5185,249715,171335,171279
2016,VELLORE,ABDUR RAHMAN .A.R,N,VCK,M,52,GEN,2590,249715,171335,171279
2016,VELLORE,MANIGANDAN.A,N,NTK,M,26,GEN,1639,249715,171335,171279
2016,VELLORE,SHAIK MEERAN,N,SDPI,M,64,GEN,1100,249715,171335,171279
2016,VELLORE,USHA NANDHINI .M,N,IND,F,47,GEN,455,249715,171335,171279
2016,VELLORE,SAMUEL JASON .P,N,PPIS,M,33,GEN,387,249715,171335,171279
2016,VELLORE,BALADANDAYUDAM.G,N,IND,M,36,GEN,339,249715,171335,171279
2016,VELLORE,MOOSHA.B,N,IND,M,52,GEN,272,249715,171335,171279
2016,VELLORE,SYED RISWAN,N,IND,M,38,GEN,231,249715,171335,171279
2016,VELLORE,BALAKRISHNAN V,N,VBMP,M,48,GEN,200,249715,171335,171279
2016,VELLORE,SYED NIZAMUDDIN ASLAM,N,IND,M,48,GEN,176,249715,171335,171279
2016,VELLORE,SELVI.V,N,IND,F,39,GEN,150,249715,171335,171279
2016,VELLORE,SARAVANAN.L,N,IND,M,38,GEN,144,249715,171335,171279
2016,VELLORE,VENKATESAN,N,IND,M,49,GEN,108,249715,171335,171279
2016,VELLORE,GNANAPRAGASAM.S,N,APNP,M,65,GEN,106,249715,171335,171279
2016,VELLORE,RAMESH.K,N,SP,M,41,GEN,82,249715,171335,171279
2016,VELLORE,VEDHAMUTHU,N,IND,M,59,GEN,67,249715,171335,171279
2016,VELLORE,PANNEER SELVAM .N,N,IND,M,54,GEN,65,249715,171335,171279
2016,VELLORE,JAKER HUSSAIN .M,N,IND,M,31,GEN,53,249715,171335,171279
2016,ANAICUT,NANDAKUMAR. A.P,W,DMK,M,47,GEN,77058,231928,181803,181622
2016,ANAICUT,KALAIARASU. M,N,ADMK,M,61,GEN,68290,231928,181803,181622
2016,ANAICUT,ELAVAZAGAN. K.L,N,PMK,M,47,GEN,24711,231928,181803,181622
2016,ANAICUT,PALANI. P.S,N,TMC(M),M,37,GEN,2633,231928,181803,181622
2016,ANAICUT,VIJAYAKUMAR. K,N,BJP,M,46,GEN,1750,231928,181803,181622
2016,ANAICUT,SIVARAJ. K,N,NTK,M,36,GEN,723,231928,181803,181622
2016,ANAICUT,KARUNANITHI. E,N,BSP,M,49,SC,679,231928,181803,181622
2016,ANAICUT,CHANDRASEKAR. D,N,IND,M,52,SC,661,231928,181803,181622
2016,ANAICUT,SAMPATH. G,N,IND,M,45,GEN,616,231928,181803,181622
2016,ANAICUT,UDAYAKUMAR. N,N,IND,M,39,GEN,524,231928,181803,181622
2016,ANAICUT,VENKATESAN. P,N,UMK,M,45,GEN,393,231928,181803,181622
2016,ANAICUT,ELAVARASAN. A,N,IND,M,56,GEN,353,231928,181803,181622
2016,ANAICUT,NANDHAKUMAR. T,N,IND,M,35,GEN,312,231928,181803,181622
2016,ANAICUT,KALAIYARASAN. P,N,IND,M,40,GEN,246,231928,181803,181622
2016,ANAICUT,PUSHPARAJ. R,N,PPIS,M,45,GEN,202,231928,181803,181622
2016,ANAICUT,SRINIVASAN. R,N,NMK,M,49,GEN,197,231928,181803,181622
2016,ANAICUT,SUDHAKAR. M,N,VBMP,M,37,SC,191,231928,181803,181622
2016,ANAICUT,KATTAVARAYAN. M,N,GPI,M,46,SC,152,231928,181803,181622
2016,ANAICUT,NANDAKUMAR. M,N,IND,M,30,SC,146,231928,181803,181622
2016,ANAICUT,MAHALAKSHMI. A,N,IND,F,43,GEN,128,231928,181803,181622
2016,ANAICUT,NANDAKUMAR. V,N,IND,M,30,GEN,122,231928,181803,181622
2016,ANAICUT,BALARAMAN. M,N,IND,M,77,GEN,104,231928,181803,181622
2016,ANAICUT,GOVINDA AMMAL,N,RSPS,F,40,GEN,102,231928,181803,181622
2016,ANAICUT,SIVAKUMAR. T,N,SP,M,33,GEN,92,231928,181803,181622
2016,KILVAITHINANKUPPAM,LOGANATHAN.G,W,ADMK,M,54,SC,75612,205533,165275,165226
2016,KILVAITHINANKUPPAM,AMALU V,N,DMK,F,34,SC,65866,205533,165275,165226
2016,KILVAITHINANKUPPAM,KUSALAKUMARI.C,N,PMK,F,44,SC,13046,205533,165275,165226
2016,KILVAITHINANKUPPAM,DEVIYAMMAL M,N,DMDK,F,40,SC,4170,205533,165275,165226
2016,KILVAITHINANKUPPAM,VIMALA R,N,BJP,F,31,SC,2210,205533,165275,165226
2016,KILVAITHINANKUPPAM,ARCHANA.N,N,NTK,F,26,SC,788,205533,165275,165226
2016,KILVAITHINANKUPPAM,MOHAN.K,N,BSP,M,63,SC,457,205533,165275,165226
2016,KILVAITHINANKUPPAM,RAJA J,N,IND,M,39,SC,283,205533,165275,165226
2016,KILVAITHINANKUPPAM,ANNAMMAL S,N,IND,F,39,SC,238,205533,165275,165226
2016,KILVAITHINANKUPPAM,SELVA KUMAR.A,N,LJP,M,55,SC,229,205533,165275,165226
2016,KILVAITHINANKUPPAM,SIVALINGAM K,N,APNP,M,61,SC,169,205533,165275,165226
2016,KILVAITHINANKUPPAM,MAYILEESWARAN S,N,IND,M,26,SC,168,205533,165275,165226
2016,GUDIYATTAM,JAYANTHI PADMANABHAN .C,W,ADMK,F,35,SC,94689,263119,195174,194988
2016,GUDIYATTAM,"RAJAMARTHANDAN, K.",N,DMK,M,37,SC,83219,263119,195174,194988
2016,GUDIYATTAM,DEEPA .B,N,PMK,F,26,SC,7505,263119,195174,194988
2016,GUDIYATTAM,LINGAMUTHU .K,N,CPI,M,62,SC,3140,263119,195174,194988
2016,GUDIYATTAM,GANESAN .T,N,IJK,M,38,SC,891,263119,195174,194988
2016,GUDIYATTAM,"RAJKUMAR, S.",N,NTK,M,28,SC,876,263119,195174,194988
2016,GUDIYATTAM,SHANMUGAM .M,N,BSP,M,63,SC,529,263119,195174,194988
2016,GUDIYATTAM,"JAYARAMAN, SENUR. PON.",N,IND,M,61,SC,441,263119,195174,194988
2016,GUDIYATTAM,RAJAMANIKKAM .C,N,IND,M,55,SC,414,263119,195174,194988
2016,GUDIYATTAM,VINOTH .M,N,IND,M,26,SC,292,263119,195174,194988
2016,GUDIYATTAM,RAMAMURTHI .A,N,IND,M,56,SC,193,263119,195174,194988
2016,GUDIYATTAM,VADIVELAN .P,N,VBMP,M,35,SC,186,263119,195174,194988
2016,GUDIYATTAM,THANGARAJ .G,N,APNP,M,68,SC,153,263119,195174,194988
2016,GUDIYATTAM,BALASINGAM .S,N,IND,M,26,SC,115,263119,195174,194988
2016,GUDIYATTAM,"SARAVANAN, S",N,PPIS,M,34,SC,104,263119,195174,194988
2016,VANIAYAMBADI,NILOFER,W,ADMK,F,53,GEN,69588,223458,172720,172638
2016,VANIAYAMBADI,SYED FAROOQ,N,IUML,M,55,GEN,55062,223458,172720,172638
2016,VANIAYAMBADI,GNANASEKARAN.C,N,TMC(M),M,66,GEN,21090,223458,172720,172638
2016,VANIAYAMBADI,VAKEEL AHMED . T. S,N,AIMIM,M,34,GEN,10117,223458,172720,172638
2016,VANIAYAMBADI,KIRUBAKARAN.R.,N,PMK,M,54,GEN,9283,223458,172720,172638
2016,VANIAYAMBADI,G.VENKATESAN,N,BJP,M,49,GEN,1935,223458,172720,172638
2016,VANIAYAMBADI,MOHAMMED ISMAIL,N,WPOI,M,65,GEN,1104,223458,172720,172638
2016,VANIAYAMBADI,J. WAZEER AHMED,N,BSP,M,44,GEN,848,223458,172720,172638
2016,VANIAYAMBADI,KALILLUR RAHMAN,N,NTK,M,37,GEN,623,223458,172720,172638
2016,VANIAYAMBADI,K.CHAKKARAVARTHI,N,SP,M,29,GEN,401,223458,172720,172638
2016,VANIAYAMBADI,GNANASEKAR.G,N,IND,M,38,GEN,274,223458,172720,172638
2016,VANIAYAMBADI,ABDUL GAFFAR. P.,N,IND,M,42,GEN,243,223458,172720,172638
2016,VANIAYAMBADI,SUDHAKAR. S.,N,IND,M,26,GEN,157,223458,172720,172638
2016,VANIAYAMBADI,KANNADASAN. L,N,IND,M,46,GEN,139,223458,172720,172638
2016,AMBUR,"BALASUBRAMANI,R.(E)",W,ADMK,M,48,GEN,79182,212306,161179,161075
2016,AMBUR,"NAZEER AHMED,V.R.",N,MAMAK,M,33,GEN,51176,212306,161179,161075
2016,AMBUR,MADAR KHALEELLUR RAHMAN,N,SUNP,M,51,GEN,7640,212306,161179,161075
2016,AMBUR,"VASU,R.",N,DMDK,M,38,GEN,7043,212306,161179,161075
2016,AMBUR,"VENKATESAN,K.",N,BJP,M,48,GEN,5760,212306,161179,161075
2016,AMBUR,"AMEEN BASHA,M.",N,PMK,M,54,GEN,4643,212306,161179,161075
2016,AMBUR,"SUNDAR,N.",N,BSP,M,59,GEN,967,212306,161179,161075
2016,AMBUR,ZAHEERUZAMAN,N,IND,M,31,GEN,748,212306,161179,161075
2016,AMBUR,"KALAIKAMARAJ,N.",N,NTK,M,30,GEN,574,212306,161179,161075
2016,AMBUR,"MURALI MOHAN,M.",N,SHS,M,32,GEN,385,212306,161179,161075
2016,AMBUR,"DHAURMAN,V.",N,PPIS,M,74,GEN,376,212306,161179,161075
2016,AMBUR,"GOPINATH,D.",N,VBMP,M,39,GEN,375,212306,161179,161075
2016,AMBUR,"PARTHIBAN,V.",N,IND,M,36,GEN,231,212306,161179,161075
2016,AMBUR,"SYAMALA,M.",N,RSPS,F,44,GEN,193,212306,161179,161075
2016,AMBUR,"KRISHNAN,G.",N,IND,M,60,GEN,150,212306,161179,161075
2016,JOLARPET,VEERAMANI.K.C.,W,ADMK,M,51,GEN,82525,223488,181137,181084
2016,JOLARPET,KAVITHA.C,N,DMK,F,33,GEN,71534,223488,181137,181084
2016,JOLARPET,PONNUSAMY.G,N,PMK,M,69,GEN,17516,223488,181137,181084
2016,JOLARPET,FAYAZ BASHA.A,N,DMDK,M,40,GEN,3509,223488,181137,181084
2016,JOLARPET,THIRUMALAI.A,N,VBMP,M,30,SC,1224,223488,181137,181084
2016,JOLARPET,OVEYAM RANJAN.N,N,BJP,F,54,GEN,1021,223488,181137,181084
2016,JOLARPET,THENMOZHI.A,N,NTK,F,34,GEN,868,223488,181137,181084
2016,JOLARPET,LATHA.M,N,BSP,F,41,SC,700,223488,181137,181084
2016,JOLARPET,VEERAMANI.P,N,IND,M,43,GEN,236,223488,181137,181084
2016,JOLARPET,SATHISH.C,N,IND,M,30,GEN,198,223488,181137,181084
2016,JOLARPET,VEERAMANI.M.S.,N,IND,M,50,GEN,158,223488,181137,181084
2016,JOLARPET,SIVAKUMAR.V.C.,N,IND,M,41,SC,112,223488,181137,181084
2016,TIRUPATTUR,NALLATHAMBI. A,W,DMK,M,40,GEN,80791,224938,177991,177843
2016,TIRUPATTUR,KUMAR.T.T,N,ADMK,M,38,GEN,73144,224938,177991,177843
2016,TIRUPATTUR,RAJA.T.K,N,PMK,M,50,GEN,12227,224938,177991,177843
2016,TIRUPATTUR,HARIKRISHNAN.K,N,DMDK,M,41,GEN,3968,224938,177991,177843
2016,TIRUPATTUR,GOVINDARAJAN. V,N,BJP,M,53,GEN,1831,224938,177991,177843
2016,TIRUPATTUR,RAJA.T,N,IND,M,48,SC,1051,224938,177991,177843
2016,TIRUPATTUR,RAJA.K,N,IND,M,52,GEN,789,224938,177991,177843
2016,TIRUPATTUR,VIJAYAN.E,N,NTK,M,38,GEN,691,224938,177991,177843
2016,TIRUPATTUR,NEELAVENI. P,N,BSP,F,51,SC,574,224938,177991,177843
2016,TIRUPATTUR,VANKATESAN. M,N,KMDK,M,39,GEN,281,224938,177991,177843
2016,TIRUPATTUR,PALANI.M,N,IND,M,42,GEN,271,224938,177991,177843
2016,TIRUPATTUR,RAMESH.T.P,N,IND,M,53,GEN,230,224938,177991,177843
2016,TIRUPATTUR,SAMUELBAKYARAJ.A,N,PPIS,M,37,GEN,203,224938,177991,177843
2016,TIRUPATTUR,KUMAR.T,N,IND,M,43,GEN,166,224938,177991,177843
2016,TIRUPATTUR,KUMAR.N,N,IND,M,40,SC,162,224938,177991,177843
2016,TIRUPATTUR,SAKTHI.V,N,VBMP,M,54,GEN,159,224938,177991,177843
2016,TIRUPATTUR,SANKAR. S,N,UCPI,M,44,SC,112,224938,177991,177843
2016,UTHANGARAI,N.MANORANJITHAM,W,ADMK,F,41,SC,69980,218671,177991,180616
2016,UTHANGARAI,S.MALATHY,N,DMK,F,42,SC,67367,218671,177991,180616
2016,UTHANGARAI,T.N.ANGUTHI,N,PMK,M,61,SC,23500,218671,177991,180616
2016,UTHANGARAI,C.KANIYAMUDHAN,N,VCK,M,50,SC,12669,218671,177991,180616
2016,UTHANGARAI,S A PANDU,N,BJP,M,64,SC,1591,218671,177991,180616
2016,UTHANGARAI,V. THEERTHAGIRI,N,KMDK,M,43,SC,1266,218671,177991,180616
2016,UTHANGARAI,VENKATESAN T,N,NTK,M,39,SC,728,218671,177991,180616
2016,UTHANGARAI,THEERTHAGIRI A,N,IND,M,44,SC,578,218671,177991,180616
2016,UTHANGARAI,K.BALAMUTHU,N,IND,M,36,SC,547,218671,177991,180616
2016,UTHANGARAI,C.HAMSA,N,NCP,F,32,SC,481,218671,177991,180616
2016,UTHANGARAI,THEERTHAGIRI A,N,RPI(A),M,59,SC,192,218671,177991,180616
2016,BARGUR,V.RAJENDRAN,W,ADMK,M,60,GEN,80650,228893,188117,188056
2016,BARGUR,GOVINDDARASAN.E.C,N,DMK,M,46,GEN,79668,228893,188117,188056
2016,BARGUR,A.KUMAR,N,PMK,M,34,GEN,18407,228893,188117,188056
2016,BARGUR,R.RAJENDRAN,N,TMC(M),M,54,GEN,2948,228893,188117,188056
2016,BARGUR,R.MANIVANNAN,N,BJP,M,44,GEN,1273,228893,188117,188056
2016,BARGUR,N.ANANTHI,N,NCP,F,36,SC,876,228893,188117,188056
2016,BARGUR,P.ESWARAN,N,NTK,M,35,GEN,685,228893,188117,188056
2016,BARGUR,SUGUMAR,N,IND,M,25,SC,568,228893,188117,188056
2016,BARGUR,RAMESH.D,N,IND,M,35,GEN,450,228893,188117,188056
2016,BARGUR,C.ANBALAGAN,N,IND,M,29,GEN,395,228893,188117,188056
2016,BARGUR,C.GOVINDARASU,N,IND,M,42,GEN,252,228893,188117,188056
2016,BARGUR,C.S.SARDHAR,N,PTK,M,49,GEN,143,228893,188117,188056
2016,BARGUR,G.K.MUNIRAJ,N,UMK,M,33,GEN,128,228893,188117,188056
2016,BARGUR,K.THIRUVENKADAM,N,KMDK,M,36,GEN,118,228893,188117,188056
2016,BARGUR,R.THANIGAI,N,YSP,M,34,GEN,113,228893,188117,188056
2016,KRISHNAGIRI,T.SENGUTTUVAN,W,DMK,M,63,GEN,87637,248873,200229,200092
2016,KRISHNAGIRI,V.GOVINDARAJ,N,ADMK,M,56,GEN,82746,248873,200229,200092
2016,KRISHNAGIRI,S.KUMAR,N,PMK,M,42,GEN,15736,248873,200229,200092
2016,KRISHNAGIRI,R.JAYAPRAKASH,N,TMC(M),M,55,GEN,4199,248873,200229,200092
2016,KRISHNAGIRI,MANAGER,N,IND,M,60,GEN,1195,248873,200229,200092
2016,KRISHNAGIRI,K.M.CHANDRAMOHAN,N,NCP,M,46,GEN,1151,248873,200229,200092
2016,KRISHNAGIRI,G.LATHA,N,IND,F,52,SC,1082,248873,200229,200092
2016,KRISHNAGIRI,PONN.PARTHIBAN,N,NTK,M,27,GEN,986,248873,200229,200092
2016,KRISHNAGIRI,ARUNGOWTHAM,N,IJK,M,44,GEN,886,248873,200229,200092
2016,KRISHNAGIRI,K.VELU,N,IND,M,34,GEN,663,248873,200229,200092
2016,KRISHNAGIRI,M.K.SIVARAJ,N,IND,M,28,GEN,415,248873,200229,200092
2016,KRISHNAGIRI,P.PANDIAN@PANDIA PRABHU,N,IND,M,32,GEN,291,248873,200229,200092
2016,KRISHNAGIRI,T.V.S.GANDHI,N,IND,M,44,GEN,258,248873,200229,200092
2016,KRISHNAGIRI,K.VADIVEL,N,IND,M,56,GEN,198,248873,200229,200092
2016,KRISHNAGIRI,K.C.VENKATESH,N,UCPI,M,41,GEN,194,248873,200229,200092
2016,KRISHNAGIRI,B.MUBARAK,N,AIMIM,M,39,GEN,172,248873,200229,200092
2016,KRISHNAGIRI,G.VAJRAVEL,N,KMDK,M,36,GEN,167,248873,200229,200092
2016,KRISHNAGIRI,K.SANKAR,N,UMK,M,42,GEN,158,248873,200229,200092
2016,KRISHNAGIRI,K.N.SIGAMANI,N,PTK,M,51,GEN,103,248873,200229,200092
2016,VEPPANAHALLI,MURUGAN P,W,DMK,M,46,GEN,88952,228145,193338,193325
2016,VEPPANAHALLI,MADHU A.V.M @ HEMNATH M,N,ADMK,M,41,GEN,83724,228145,193338,193325
