YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES
2011,TIRUPATTUR,5 K.VENKATESAN,N,IND,M,40,GEN,843,181888,149939,149869
2011,TIRUPATTUR,6 K.KAMARAJ,N,IJK,M,35,GEN,740,181888,149939,149869
2011,TIRUPATTUR,7 T.P.ASAITHAMBI,N,BSP,M,31,SC,543,181888,149939,149869
2011,TIRUPATTUR,8 T.P.RAMESH,N,IND,M,47,GEN,442,181888,149939,149869
2011,TIRUPATTUR,9 S.SANKAR,N,IND,M,38,SC,382,181888,149939,149869
2011,TIRUPATTUR,10  K.V.RAMESH,N,IND,M,36,GEN,288,181888,149939,149869
2011,TIRUPATTUR,M.THIRUMAL,N,LSP,M,28,GEN,278,181888,149939,149869
2011,TIRUPATTUR,12  M.MUNNA,N,IND,M,47,GEN,262,181888,149939,149869
2011,UTHANGARAI,1 MANORANJITHAM,W,AIADMK,F,36,SC,90381,186855,153475,153391
2011,UTHANGARAI,2 MUNIYAMMAL,N,VCK,F,43,SC,51223,186855,153475,153391
2011,UTHANGARAI,3 VEDIYAPPAN.S,N,IND,M,38,SC,4134,186855,153475,153391
2011,UTHANGARAI,4 SANKAR.C.K,N,BJP,M,36,SC,2549,186855,153475,153391
2011,UTHANGARAI,5 DR.DEVARAJAN.V,N,IND,M,59,SC,2138,186855,153475,153391
2011,UTHANGARAI,6 VINOTHKUMAR.P,N,IND,M,27,SC,1584,186855,153475,153391
2011,UTHANGARAI,7 MURUGAN,N,IND,M,50,SC,1382,186855,153475,153391
2011,BARGUR,1 K.E.KRISHNAMURTHI,W,AIADMK,M,57,GEN,88711,193531,158420,158363
2011,BARGUR,2 T.K.RAJA,N,PMK,M,46,GEN,59271,193531,158420,158363
2011,BARGUR,3 K.ASOKAN,N,BJP,M,52,GEN,2314,193531,158420,158363
2011,BARGUR,4 K.VENKATESAN,N,UMK,M,42,GEN,1611,193531,158420,158363
2011,BARGUR,5 C.VIJAYAKUMAR,N,IND,M,39,GEN,1512,193531,158420,158363
2011,BARGUR,6 K.SAKTHIVEL,N,IND,M,34,GEN,1307,193531,158420,158363
2011,BARGUR,7 C.KRISHNAMOORTHY,N,IND,M,38,GEN,1279,193531,158420,158363
2011,BARGUR,8 R.GOVINDARAJ,N,IND,M,49,GEN,1106,193531,158420,158363
2011,BARGUR,9 M.SARAVANAMOORTHY,N,IND,M,46,GEN,656,193531,158420,158363
2011,BARGUR,10  D.KUPPUSAMY,N,IND,M,56,GEN,596,193531,158420,158363
2011,KRISHNAGIRI,1 K.P.MUNUSAMY,W,AIADMK,M,58,GEN,89776,201926,160525,160379
2011,KRISHNAGIRI,2 SYED GHIYAS UL HAQ,N,INC,M,42,GEN,60679,201926,160525,160379
2011,KRISHNAGIRI,3 KOTTESWARAN,N,BJP,M,51,GEN,3025,201926,160525,160379
2011,KRISHNAGIRI,"4 R.RAJA,",N,UMK,M,36,GEN,2357,201926,160525,160379
2011,KRISHNAGIRI,5 LATHA.G.,N,IND,F,47,SC,1561,201926,160525,160379
2011,KRISHNAGIRI,6 SRINIVASAN .V.,N,IND,M,37,GEN,777,201926,160525,160379
2011,KRISHNAGIRI,7 TAMILSELVAN.K.,N,IND,M,32,GEN,725,201926,160525,160379
2011,KRISHNAGIRI,8 AGAKRISHNAMURTHY,N,IND,M,59,GEN,540,201926,160525,160379
2011,KRISHNAGIRI,9 CHANDRAMOHAN .K.M.,N,IND,M,40,GEN,489,201926,160525,160379
2011,KRISHNAGIRI,10  ARJUNAN.M.,N,IND,M,30,GEN,450,201926,160525,160379
2011,VEPPANAHALLI,1 T.SENGUTTUVAN,W,DMK,M,58,GEN,71471,185746,158544,158504
2011,VEPPANAHALLI,2 KANDAN @ MURUGESAN.S.M,N,DMDK,M,45,GEN,63867,185746,158544,158504
2011,VEPPANAHALLI,3 V.RANGANATHAN,N,UMK,M,45,GEN,8943,185746,158544,158504
2011,VEPPANAHALLI,4 V.S.PREMANATHAN,N,BJP,M,52,GEN,5035,185746,158544,158504
2011,VEPPANAHALLI,5 N.V.KALYANI,N,IND,M,54,GEN,4766,185746,158544,158504
2011,VEPPANAHALLI,6 SURYA PRAKASH.C.L,N,BSP,M,49,GEN,2732,185746,158544,158504
2011,VEPPANAHALLI,7 S.B.ABBAS,N,IND,M,54,GEN,1690,185746,158544,158504
2011,HOSUR,1 K. GOPINATH,W,INC,M,48,GEN,65034,229478,172123,172106
2011,HOSUR,2 S. JOHN TIMOTHY,N,DMDK,M,45,GEN,50882,229478,172123,172106
2011,HOSUR,3 S. A. SATHYA,N,IND,M,40,GEN,24639,229478,172123,172106
2011,HOSUR,4 BALAKRISHNAN,N,BJP,M,54,GEN,19217,229478,172123,172106
2011,HOSUR,5 CHITRAMBALAM,N,IND,M,46,SC,6325,229478,172123,172106
2011,HOSUR,6 S. RAMADEVAN,N,IND,M,48,GEN,2018,229478,172123,172106
2011,HOSUR,7 G. C. RAMASWAMY,N,IND,M,52,GEN,1517,229478,172123,172106
2011,HOSUR,8 H. SANAULLA SHARIFF,N,BSP,M,56,GEN,1430,229478,172123,172106
2011,HOSUR,9 V. MANJUNATH,N,IND,M,27,SC,1044,229478,172123,172106
2011,THALLI,1 RAMACHANDRAN. T.,W,CPI,M,42,GEN,74353,184376,155259,155238
2011,THALLI,2 PRAKAASH. Y.,N,DMK,M,46,GEN,67918,184376,155259,155238
2011,THALLI,3 NARENDIRAN. K.S.,N,BJP,M,48,GEN,4727,184376,155259,155238
2011,THALLI,4 AYAZ. F.,N,IND,M,37,GEN,2847,184376,155259,155238
2011,THALLI,5 MUNIRAJ. C.,N,IND,M,40,GEN,2376,184376,155259,155238
2011,THALLI,6 NASEERUDEN. R.,N,BSP,M,25,GEN,1960,184376,155259,155238
2011,THALLI,7 KRISHNAPPA. K.,N,IND,M,46,GEN,1057,184376,155259,155238
2011,PALACODU,1 ANBALAGAN K P,W,AIADMK,M,52,GEN,94877,180193,156259,156258
2011,PALACODU,2 SELVAM V,N,PMK,M,46,GEN,51664,180193,156259,156258
2011,PALACODU,3 HARINATH K,N,IND,M,35,GEN,2449,180193,156259,156258
2011,PALACODU,4 KUMARADEVAN K P,N,BJP,M,54,GEN,1937,180193,156259,156258
2011,PALACODU,5 RAMASAMY M,N,IND,M,39,GEN,1101,180193,156259,156258
2011,PALACODU,6 KALAICHELVAN M,N,IJK,M,53,GEN,874,180193,156259,156258
2011,PALACODU,7 THEERTHAGIRI C,N,IND,M,41,GEN,702,180193,156259,156258
2011,PALACODU,8 MURUGAN V,N,IND,M,46,GEN,667,180193,156259,156258
2011,PALACODU,9 PANNERSELVAM M,N,BSP,M,52,SC,659,180193,156259,156258
2011,PALACODU,10  EDISON P,N,IND,M,26,GEN,591,180193,156259,156258
2011,PALACODU,MURUGAN K,N,IND,M,38,GEN,393,180193,156259,156258
2011,PALACODU,12  ANBAZHAGAN E,N,PB,M,36,GEN,344,180193,156259,156258
2011,PENNAGARAM,1 NANJAPPAN N,W,CPI,M,61,GEN,80028,195492,162408,162288
2011,PENNAGARAM,2 INBASEKARAN P N P,N,DMK,M,27,GEN,68485,195492,162408,162288
2011,PENNAGARAM,3 MUNUSAMY M,N,IND,M,37,SC,3047,195492,162408,162288
2011,PENNAGARAM,4 KANDASAMY K P,N,BJP,M,60,GEN,2660,195492,162408,162288
2011,PENNAGARAM,5 SHANMUGAM R,N,IND,M,39,GEN,1546,195492,162408,162288
2011,PENNAGARAM,6 VENKATESAN M,N,BSP,M,42,SC,1478,195492,162408,162288
2011,PENNAGARAM,7 MUNIAPPAN P,N,IND,M,54,GEN,1208,195492,162408,162288
2011,PENNAGARAM,8 SAMYKANNU K K,N,IND,M,55,SC,853,195492,162408,162288
2011,PENNAGARAM,9 MUNIRAJ A,N,IND,M,42,GEN,685,195492,162408,162288
2011,PENNAGARAM,10  BALASUBRAMANIAN P,N,IND,M,50,GEN,675,195492,162408,162288
2011,PENNAGARAM,ELAVARASAN C,N,IND,M,47,SC,650,195492,162408,162288
2011,PENNAGARAM,12  PANEERSELVAM K,N,IND,M,48,GEN,502,195492,162408,162288
2011,PENNAGARAM,13  KAMALANATHAN R,N,IND,M,49,GEN,471,195492,162408,162288
2011,DHARMAPURI,1 BASKAR A,W,DMDK,M,44,GEN,76943,215940,168255,168248
2011,DHARMAPURI,2 SANTHAMOORTHY P,N,PMK,M,43,GEN,72900,215940,168255,168248
2011,DHARMAPURI,3 RAJA P S,N,IND,M,35,GEN,6937,215940,168255,168248
2011,DHARMAPURI,4 PRABAKARAN K,N,BJP,M,57,GEN,2832,215940,168255,168248
2011,DHARMAPURI,5 VENKATESH K,N,IND,M,29,GEN,2630,215940,168255,168248
2011,DHARMAPURI,6 SIVAN R,N,IND,M,34,SC,1714,215940,168255,168248
2011,DHARMAPURI,7 VENKATACHALAM C,N,IND,M,40,GEN,1080,215940,168255,168248
2011,DHARMAPURI,8 SELVAM K,N,BSP,M,37,SC,1068,215940,168255,168248
2011,DHARMAPURI,9 PRABHU P,N,IND,M,28,GEN,911,215940,168255,168248
2011,DHARMAPURI,10  NALLENDRAN S,N,IND,M,41,GEN,670,215940,168255,168248
2011,DHARMAPURI,CHINNASAMY G,N,IND,M,49,GEN,563,215940,168255,168248
2011,PAPPIREDDIPPATTI,1 PALANIAPPAN P,W,AIADMK,M,49,GEN,76582,208543,168826,168731
2011,PAPPIREDDIPPATTI,2 MULLAIVENTHAN V,N,DMK,M,65,GEN,66093,208543,168826,168731
2011,PAPPIREDDIPPATTI,3 VELU M,N,IND,M,62,GEN,18710,208543,168826,168731
2011,PAPPIREDDIPPATTI,4 SHANKAR P,N,IND,M,36,GEN,2130,208543,168826,168731
2011,PAPPIREDDIPPATTI,5 MOORTHY P,N,IND,M,41,GEN,1270,208543,168826,168731
2011,PAPPIREDDIPPATTI,6 VAIGUNDAN P,N,BSP,M,40,SC,1037,208543,168826,168731
2011,PAPPIREDDIPPATTI,7 JAYAKUMAR S,N,BJP,M,34,GEN,707,208543,168826,168731
2011,PAPPIREDDIPPATTI,8 PONMANI C,N,IND,M,41,GEN,415,208543,168826,168731
2011,PAPPIREDDIPPATTI,9 AMSAVENI A,N,IJK,F,35,GEN,338,208543,168826,168731
2011,PAPPIREDDIPPATTI,10  CHINNASAMY K,N,IND,M,45,SC,334,208543,168826,168731
2011,PAPPIREDDIPPATTI,KUMARAN V,N,IND,M,41,GEN,308,208543,168826,168731
2011,PAPPIREDDIPPATTI,12  SARAVANAN S,N,IND,M,31,GEN,286,208543,168826,168731
2011,PAPPIREDDIPPATTI,13  RAJAN K,N,PB,M,42,SC,281,208543,168826,168731
2011,PAPPIREDDIPPATTI,14  ANNADURAI K,N,UMK,M,42,GEN,240,208543,168826,168731
2011,HARUR,1 DILLIBABU P,W,CPM,M,46,SC,77703,188764,150337,150272
2011,HARUR,2 NANDHAN B M,N,VCK,M,37,SC,51200,188764,150337,150272
2011,HARUR,3 PARTHIBAN P,N,IND,M,42,SC,5290,188764,150337,150272
2011,HARUR,4 RAJENDRAN S,N,IND,M,51,SC,4844,188764,150337,150272
2011,HARUR,5 SAMIKANNU K,N,BJP,M,42,SC,3777,188764,150337,150272
2011,HARUR,6 ATHIMULAM A,N,IND,M,46,SC,2149,188764,150337,150272
2011,HARUR,7 ANBUTHEEBAN T,N,IND,M,63,SC,2119,188764,150337,150272
2011,HARUR,8 BUDDHAMANI S,N,IJK,F,33,SC,1974,188764,150337,150272
2011,HARUR,9 CHINNASAMY P,N,BSP,M,36,SC,1216,188764,150337,150272
2011,CHENGAM,1 SURESH@SURESHKUMAR.T,W,DMDK,M,44,SC,83722,211656,178371,178325
2011,CHENGAM,2 SELVAPERUNTHAGAI.K,N,INC,M,50,SC,72225,211656,178371,178325
2011,CHENGAM,3 SURESHKUMAR.R,N,IND,M,29,SC,8543,211656,178371,178325
2011,CHENGAM,4 JAYARAMAN.A,N,BJP,M,41,SC,4465,211656,178371,178325
2011,CHENGAM,5 KUMAR.R,N,IND,M,45,SC,2511,211656,178371,178325
2011,CHENGAM,6 MANI.M,N,IJK,M,48,SC,1670,211656,178371,178325
2011,CHENGAM,7 SUBRAMANIAN.A.V,N,BSP,M,64,SC,1636,211656,178371,178325
2011,CHENGAM,8 SANKAR.K,N,IND,M,34,SC,1364,211656,178371,178325
2011,CHENGAM,9 SURESH.T,N,IND,M,26,SC,1347,211656,178371,178325
2011,CHENGAM,10  ANBAZHAGAN.P.G,N,IND,M,41,SC,842,211656,178371,178325
2011,TIRUVANNAMALAI,1 VELU E.V,W,DMK,M,60,GEN,84802,212430,172653,171679
2011,TIRUVANNAMALAI,2 RAMACHANDRAN.S,N,AIADMK,M,51,GEN,79676,212430,172653,171679
2011,TIRUVANNAMALAI,3 ARJUNAN.A,N,BJP,M,42,GEN,1519,212430,172653,171679
2011,TIRUVANNAMALAI,4 SATHASIVARAJA.S,N,IND,M,45,GEN,1186,212430,172653,171679
2011,TIRUVANNAMALAI,5 RAJI.S,N,BSP,M,37,SC,955,212430,172653,171679
2011,TIRUVANNAMALAI,6 DEIVEEGAN.K.I.,N,IJK,M,59,GEN,810,212430,172653,171679
2011,TIRUVANNAMALAI,7 NARAYANAN.A,N,IND,M,58,SC,691,212430,172653,171679
2011,TIRUVANNAMALAI,8 VELU.A,N,IND,M,40,GEN,518,212430,172653,171679
2011,TIRUVANNAMALAI,9 VELU @ SHANMUGAVELU.M,N,IND,M,35,GEN,514,212430,172653,171679
2011,TIRUVANNAMALAI,10  SELVAM.G,N,IND,M,35,GEN,250,212430,172653,171679
2011,TIRUVANNAMALAI,PALANIVEL.K,N,IND,M,34,GEN,250,212430,172653,171679
2011,TIRUVANNAMALAI,12  SENTHIL.J,N,IND,M,37,GEN,130,212430,172653,171679
2011,TIRUVANNAMALAI,13  YESUDURAI.S,N,IND,M,37,GEN,112,212430,172653,171679
2011,TIRUVANNAMALAI,14  SURESH.K,N,IND,M,28,GEN,103,212430,172653,171679
2011,TIRUVANNAMALAI,15  GANESH.E,N,IND,M,34,GEN,85,212430,172653,171679
2011,TIRUVANNAMALAI,16  KOTHANDAPANI.B,N,IND,M,33,GEN,78,212430,172653,171679
2011,KILPENNATHUR,1 ARANGANATHAN.A.K,W,AIADMK,M,52,GEN,83663,205491,173682,173576
2011,KILPENNATHUR,2 PITCHANDI.K,N,DMK,M,56,GEN,79582,205491,173682,173576
2011,KILPENNATHUR,3 SRIDHARAN.D,N,IND,M,36,SC,2301,205491,173682,173576
2011,KILPENNATHUR,4 PITCHANDI.D,N,BJP,M,32,GEN,1811,205491,173682,173576
2011,KILPENNATHUR,5 SETTU.R,N,IND,M,34,GEN,1724,205491,173682,173576
2011,KILPENNATHUR,6 ISAAC NEWTON.A,N,BSP,M,55,GEN,1203,205491,173682,173576
2011,KILPENNATHUR,7 MURUGAN.M,N,IND,M,36,GEN,1057,205491,173682,173576
2011,KILPENNATHUR,8 VELLAKANNU.P,N,IND,M,41,SC,628,205491,173682,173576
2011,KILPENNATHUR,9 SAMPATHRAJ.M,N,IND,M,30,GEN,410,205491,173682,173576
2011,KILPENNATHUR,10  JANARDHANAM.A,N,IJK,M,63,GEN,408,205491,173682,173576
2011,KILPENNATHUR,SUGUNA PANDIAN.A.R.,N,IND,M,67,GEN,243,205491,173682,173576
2011,KILPENNATHUR,12  SELVARAJ.G,N,LSP,M,32,GEN,193,205491,173682,173576
2011,KILPENNATHUR,13  KARTHIK.K,N,IND,M,31,GEN,189,205491,173682,173576
2011,KILPENNATHUR,14  SASIKUMAR.S,N,IND,M,34,GEN,164,205491,173682,173576
2011,KALASAPAKKAM,1 AGRI.KRISHNAMURTI.S.S,W,AIADMK,M,51,GEN,91833,180390,155934,155790
2011,KALASAPAKKAM,2 VIJAYAKUMAR.P.S,N,INC,M,56,GEN,53599,180390,155934,155790
2011,KALASAPAKKAM,3 VIJAYAKUMAR.A,N,IND,M,51,SC,2615,180390,155934,155790
2011,KALASAPAKKAM,4 DEVENDIRAN.S,N,BSP,M,38,SC,1656,180390,155934,155790
2011,KALASAPAKKAM,5 RAJENDRAN.M.S.,N,IJK,M,50,GEN,1329,180390,155934,155790
2011,KALASAPAKKAM,6 RAMESH.K,N,BJP,M,30,GEN,1323,180390,155934,155790
2011,KALASAPAKKAM,7 VIJAYAGANTH.S,N,IND,M,25,GEN,783,180390,155934,155790
2011,KALASAPAKKAM,8 POYYAMOZHI.V,N,IND,M,48,GEN,532,180390,155934,155790
2011,KALASAPAKKAM,9 ELUMALAI.M,N,IND,M,40,GEN,456,180390,155934,155790
2011,KALASAPAKKAM,10  CHANDRASEKERAN.K,N,IND,M,42,GEN,451,180390,155934,155790
2011,KALASAPAKKAM,MARTHAL.V,N,IND,F,49,GEN,425,180390,155934,155790
2011,KALASAPAKKAM,12  GAJENDIRAN.M,N,IND,M,27,SC,399,180390,155934,155790
2011,KALASAPAKKAM,13  PALANI.K,N,IND,M,39,GEN,389,180390,155934,155790
2011,POLUR,1 JAYASUDHA.L,W,AIADMK,F,36,GEN,92391,196477,166952,166702
2011,POLUR,2 EDIROLIMANIAN.G,N,PMK,M,47,GEN,63846,196477,166952,166702
2011,POLUR,3 PERUMAL.V,N,IJK,M,38,GEN,2320,196477,166952,166702
2011,POLUR,4 MUNISAMY.M,N,IND,M,56,SC,2132,196477,166952,166702
2011,POLUR,5 MURUGESAN.D,N,IND,M,38,SC,1881,196477,166952,166702
2011,POLUR,6 VENKATESAN.N,N,BJP,M,36,GEN,1360,196477,166952,166702
2011,POLUR,7 THIRUMARAN.S,N,BSP,M,37,SC,674,196477,166952,166702
2011,POLUR,8 BASKAR.D,N,IND,M,39,GEN,559,196477,166952,166702
2011,POLUR,9 PONRAJ,N,IND,M,52,SC,485,196477,166952,166702
2011,POLUR,10  BABU.M,N,IND,M,37,SC,340,196477,166952,166702
2011,POLUR,DURAIRAJ.M,N,IND,M,52,SC,279,196477,166952,166702
2011,POLUR,12  KALAINESAN.R,N,IND,M,44,SC,253,196477,166952,166702
2011,POLUR,13  DHANUSU.R,N,IND,M,54,GEN,182,196477,166952,166702
2011,ARANI,1 BABU MURUGAVEL.R.M,W,DMDK,M,35,GEN,88967,215794,180512,177723
2011,ARANI,2 SIVANANDHAM.R,N,DMK,M,62,GEN,81001,215794,180512,177723
2011,ARANI,3 GOPI.P,N,BJP,M,36,GEN,1639,215794,180512,177723
2011,ARANI,4 GANESAN.A,N,BSP,M,50,SC,1459,215794,180512,177723
2011,ARANI,5 MURUGAVEL.K,N,IND,M,36,GEN,1327,215794,180512,177723
2011,ARANI,6 KUMAR.D,N,IND,M,35,GEN,1033,215794,180512,177723
2011,ARANI,7 BALAJI.S,N,IND,M,30,GEN,891,215794,180512,177723
2011,ARANI,8 BABU.N,N,IND,M,45,GEN,833,215794,180512,177723
2011,ARANI,9 MALAR.C,N,IND,F,48,GEN,573,215794,180512,177723
2011,CHEYYAR,1 SUBRAMANIAN.N,W,AIADMK,M,52,GEN,96180,211108,179443,179221
2011,CHEYYAR,2 VISHNU PRASAD.M.K.,N,INC,M,38,GEN,70717,211108,179443,179221
2011,CHEYYAR,3 VISWANATHAN.D,N,IND,M,39,SC,3022,211108,179443,179221
2011,CHEYYAR,4 RAJENDIRAN.E,N,IND,M,41,GEN,2208,211108,179443,179221
2011,CHEYYAR,5 TAMILARASI.D,N,BJP,F,46,GEN,2179,211108,179443,179221
2011,CHEYYAR,6 ELANGOVAN.K.P,N,PB,M,31,SC,1759,211108,179443,179221
2011,CHEYYAR,7 PANNEERSELVAM.C,N,BSP,M,26,SC,858,211108,179443,179221
2011,CHEYYAR,8 SINGARAVELU.A,N,IND,M,34,SC,649,211108,179443,179221
2011,CHEYYAR,9 RAJI.A,N,IJK,M,41,GEN,586,211108,179443,179221
2011,CHEYYAR,10  PONMUDI.E,N,IND,M,25,GEN,546,211108,179443,179221
2011,CHEYYAR,SARAVANAN.K,N,IND,M,27,GEN,517,211108,179443,179221
2011,VANDAVASI,1 GUNASEELAN.V,W,AIADMK,M,48,SC,84529,199026,162635,162399
2011,VANDAVASI,2 KAMALAKKANNAN.J,N,DMK,M,34,SC,72233,199026,162635,162399
2011,VANDAVASI,3 DEVENDIRAN.A,N,IND,M,43,SC,2020,199026,162635,162399
2011,VANDAVASI,4 PONNAN.T,N,BSP,M,64,SC,1112,199026,162635,162399
2011,VANDAVASI,5 RAJASEKAR.K,N,BJP,M,39,SC,1090,199026,162635,162399
2011,VANDAVASI,6 SEGAR.E,N,IND,M,46,SC,788,199026,162635,162399
2011,VANDAVASI,7 SANKAR.P,N,IND,M,42,SC,333,199026,162635,162399
2011,VANDAVASI,8 ANANDAVEL.A,N,IND,M,31,SC,294,199026,162635,162399
2011,GINGEE,1 GANESH KUMAR.A,W,PMK,M,26,GEN,77026,213724,174566,174449
2011,GINGEE,2 SIVALINGAM. R,N,DMDK,M,34,GEN,75215,213724,174566,174449
2011,GINGEE,3 SIVAMARK.K,N,IND,M,32,GEN,8627,213724,174566,174449
2011,GINGEE,4 ELUMALAI.C.A,N,IND,M,41,GEN,2962,213724,174566,174449
2011,GINGEE,VAITHILINGAM (A),N,IND,M,61,GEN,2811,213724,174566,174449
2011,GINGEE,6 MOHAN.A,N,IJK,M,36,GEN,1388,213724,174566,174449
2011,GINGEE,7 RAJENDIRAN. M.S,N,BJP,M,36,GEN,1362,213724,174566,174449
2011,GINGEE,8 KARUNANITHI.R,N,IND,M,47,GEN,1275,213724,174566,174449
2011,GINGEE,9 SIVALINGAM.P,N,IND,M,51,GEN,1082,213724,174566,174449
2011,GINGEE,10  PARUTHIPURAM SAKKARAI.M,N,BSP,M,53,GEN,1010,213724,174566,174449
2011,GINGEE,BASKARIAH.S,N,MMKA,M,39,GEN,1003,213724,174566,174449
2011,GINGEE,12  VEERAMALAI.V,N,IND,M,36,GEN,688,213724,174566,174449
2011,MAILAM,1 NAGARAJAN.P,W,AIADMK,M,45,GEN,81656,183634,151466,151434
2011,MAILAM,2 PRAKASH.R,N,PMK,M,30,GEN,61575,183634,151466,151434
2011,MAILAM,3 ELUMALAI.B,N,BJP,M,42,GEN,1844,183634,151466,151434
2011,MAILAM,4 VINAYAGAMOORTHY.S,N,IND,M,30,GEN,1555,183634,151466,151434
2011,MAILAM,5 VASANTHI,N,IND,F,48,GEN,1506,183634,151466,151434
2011,MAILAM,6 VIJAYAN.K,N,BSP,M,52,GEN,1191,183634,151466,151434
2011,MAILAM,7 NEDUNCHEZHIYAN.S,N,IND,M,25,GEN,813,183634,151466,151434
2011,MAILAM,8 SIVARAJ.M,N,JMM(U),M,29,GEN,503,183634,151466,151434
2011,MAILAM,9 NAGARAJAN.C,N,IND,M,36,GEN,308,183634,151466,151434
2011,MAILAM,10  FRANCIS.I,N,AIJMK,M,42,GEN,266,183634,151466,151434
2011,MAILAM,ARULMURUGAN.U,N,PPIS,M,29,GEN,217,183634,151466,151434
2011,TINDIVANAM,1 HARIDOSS.D,W,AIADMK,M,62,SC,80553,188461,153240,153169
2011,TINDIVANAM,2 SANKAR M.P,N,PMK,M,37,SC,65016,188461,153240,153169
2011,TINDIVANAM,3 MUNUSAMY.M,N,IND,M,43,SC,2071,188461,153240,153169
2011,TINDIVANAM,4 RADHIKA.R,N,IJK,F,33,SC,1125,188461,153240,153169
2011,TINDIVANAM,5 VENUGOPAL.M,N,BJP,M,50,SC,1010,188461,153240,153169
2011,TINDIVANAM,6 SUBRAMANIAN.R,N,PPIS,M,30,SC,752,188461,153240,153169
2011,TINDIVANAM,7 BALU.C,N,IND,M,35,SC,695,188461,153240,153169
2011,TINDIVANAM,8 MAYILVEL.P,N,BSP,M,38,SC,684,188461,153240,153169
2011,TINDIVANAM,9 GANESAN.S,N,IND,M,38,SC,509,188461,153240,153169
2011,TINDIVANAM,10  SIVAKALIDOSS.A.V.,N,IND,M,34,SC,397,188461,153240,153169
2011,TINDIVANAM,JAGAJANANTHAM.R,N,PB,M,41,SC,357,188461,153240,153169
2011,VANUR,1 JANAKIRAMAN.I,W,AIADMK,M,59,SC,88834,196094,158682,158671
2011,VANUR,2 PUSHPARAJ.S,N,DMK,M,40,SC,63696,196094,158682,158671
2011,VANUR,3 VETRIVENDAN.D,N,BJP,M,40,SC,1520,196094,158682,158671
2011,VANUR,4 RAMAMOORTHY.N,N,BSP,M,43,SC,1193,196094,158682,158671
2011,VANUR,5 DEVI.D,N,IND,F,32,SC,1191,196094,158682,158671
2011,VANUR,6 JANAGIRAMAN.K,N,IND,M,41,SC,1140,196094,158682,158671
2011,VANUR,7 VASUDEVAN.P,N,IND,M,49,SC,753,196094,158682,158671
2011,VANUR,8 BASKAR.S,N,IND,M,31,SC,344,196094,158682,158671
2011,VILLUPURAM,1 SHANMUGAM.C.V,W,AIADMK,M,45,GEN,90304,209392,173077,173050
2011,VILLUPURAM,2 PONMUDY.K,N,DMK,M,60,GEN,78207,209392,173077,173050
2011,VILLUPURAM,3 AROKIYASAMY.C,N,BJP,M,56,GEN,1100,209392,173077,173050
2011,VILLUPURAM,4 SRINIVASAN. K,N,IND,M,31,GEN,769,209392,173077,173050
2011,VILLUPURAM,5 MOHAMED ALI JINNA. M,N,IND,M,52,GEN,707,209392,173077,173050
2011,VILLUPURAM,6 VELU. A,N,PB,M,37,GEN,679,209392,173077,173050
2011,VILLUPURAM,7 BASKAR. S,N,IND,M,32,GEN,560,209392,173077,173050
2011,VILLUPURAM,8 INIYADAYALAN.G,N,IND,M,60,GEN,317,209392,173077,173050
2011,VILLUPURAM,9 SHANMUGAM. V,N,IND,M,55,GEN,210,209392,173077,173050
2011,VILLUPURAM,10  SHANMUGAM. N,N,IND,M,65,GEN,124,209392,173077,173050
2011,VILLUPURAM,SADAGOPAN. K,N,IND,M,62,GEN,73,209392,173077,173050
2011,VIKRAVANDI,1 RAMAMURTHY.R,W,CPM,M,63,GEN,78656,186842,152130,152070
2011,VIKRAVANDI,2 RATHAMANI.K,N,DMK,M,62,GEN,63759,186842,152130,152070
2011,VIKRAVANDI,3 RAMAMOORTHI.K,N,IND,M,41,GEN,2442,186842,152130,152070
2011,VIKRAVANDI,4 KANNADHSAN.A,N,PB,M,28,GEN,2212,186842,152130,152070
2011,VIKRAVANDI,5 KAMALAKANNAN.M,N,IND,M,34,GEN,1547,186842,152130,152070
2011,VIKRAVANDI,6 KALIYAPERUMAL.V,N,BSP,M,59,GEN,1118,186842,152130,152070
2011,VIKRAVANDI,7 RAMAMUTHY.T,N,IND,M,70,GEN,892,186842,152130,152070
2011,VIKRAVANDI,8 RAGU.E,N,IND,M,43,GEN,672,186842,152130,152070
2011,VIKRAVANDI,9 SELVAMURUGAN.R.S,N,PPIS,M,36,GEN,387,186842,152130,152070
2011,VIKRAVANDI,10  VENUGOPAL.R,N,AIPPMR,M,46,GEN,385,186842,152130,152070
2011,TIRUKKOYILUR,1 VENKATESAN.L,W,DMDK,M,43,GEN,78229,197599,159145,159075
2011,TIRUKKOYILUR,2 THANGAM. M,N,DMK,M,58,GEN,69438,197599,159145,159075
2011,TIRUKKOYILUR,3 VENKATESAN.V,N,IND,M,36,GEN,6029,197599,159145,159075
2011,TIRUKKOYILUR,4 VENKATESAN.S.S,N,IJK,M,43,GEN,3280,197599,159145,159075
2011,TIRUKKOYILUR,5 PERIYASAMY.C,N,BSP,M,47,GEN,1271,197599,159145,159075
2011,TIRUKKOYILUR,6 SANTHI.R,N,IND,F,44,GEN,828,197599,159145,159075
2011,ULUNDURPET,1 KUMARAGURU.R,W,AIADMK,M,49,GEN,114794,229056,191064,191047
2011,ULUNDURPET,2 MOHAMEDYOUSUF.M,N,VCK,M,43,GEN,61286,229056,191064,191047
